,movie_id,title,budget,keywords,original_language,popularity,production_companies,release_date,revenue,runtime,vote_average,vote_count,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western,roi
1184,2755,About Schmidt,30000000,"{'pioneer village', 'family gathering', 'wife husband relationship', 'spiritual journey', 'life changing', 'mullet', 'channel surfing'}",en,19.925026000000006,"{'New Line Cinema', 'Avery Pix'}",2002-12-13,105834556,125.0,6.7,362,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5278185333333334
1185,82654,Warm Bodies,35000000,"{'dystopia', 'post-apocalyptic', 'based on young adult novel', 'zombie apocalypse', 'zombie', 'interspecies romance'}",en,43.742241,{'Summit Entertainment'},2013-01-31,116980662,97.0,6.4,2652,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2.3423046285714286
1186,59967,Looper,30000000,"{'retirement', 'violence', 'time travel', 'assassin', 'dystopia', 'suicide', 'contract killer', 'neo-noir', 'drug addiction', 'drug addict', 'tragedy', 'organized crime', 'murder', 'criminal', 'execution', 'boy', 'future'}",en,46.377628,"{'DMG Entertainment', 'Ram Bergman Productions', 'FilmDistrict', 'Endgame Entertainment'}",2012-09-26,47042000,118.0,6.6,4697,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.5680666666666667
1187,9598,Babe,30000000,"{'german shepherd', 'pig', 'piglet', 'separation', 'grandson', 'talking pig', 'heroism', 'talking animal', 'sheep', 'affection'}",en,34.36645,"{'Kennedy Miller Productions', 'Universal Pictures'}",1995-07-18,254134910,89.0,6.0,733,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,7.4711636666666665
1188,82696,Hope Springs,30000000,"{'renewing wedding vows', 'marriage counselling'}",en,12.967137,"{'Escape Artists', 'Management 360', 'Metro-Goldwyn-Mayer (MGM)', 'Mandate Pictures', 'Columbia Pictures'}",2012-08-07,114281051,100.0,5.8,284,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.8093683666666665
1189,9870,Forgetting Sarah Marshall,30000000,"{'beauty', 'hawaii', 'one-night stand'}",en,50.670253,"{'Apatow Productions', 'Universal Pictures'}",2008-04-17,105173115,111.0,6.4,1172,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.5057705
1190,8292,Four Brothers,45000000,"{'arbitrary law', 'brother brother relationship', 'adoptive mother', 'violence', 'interracial adoption', 'detroit', 'robbery', 'murder', 'duringcreditsstinger', 'revenge'}",en,24.694551,"{'Di Bonaventura Pictures', 'Paramount Pictures'}",2005-08-11,92374674,109.0,6.7,607,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0527705333333333
1191,10521,Bride Wars,30000000,"{'family feud', 'rivalry', 'bride', 'friendship', 'wedding', 'engagement'}",en,33.385428999999995,"{'Fox 2000 Pictures', 'Sunrise Entertainment (II)', 'Dune Entertainment', 'Regency Enterprises', 'New Regency Pictures', 'Biride Productions', 'Dune Entertainment III'}",2009-01-09,114663461,89.0,5.9,856,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8221153666666665
1192,10096,13 Going on 30,37000000,"{'photographer', 'michael jackson', 'new york', 'editor-in-chief', 'child as an adult', 'wish', 'best friends in love'}",en,41.569541,"{'Revolution Studios', 'Columbia Pictures', 'Thirteen Productions'}",2004-04-13,96455697,98.0,6.3,1204,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.6069107297297298
1193,59436,Midnight in Paris,30000000,"{'based on novel', 'forbidden love', 'detective', 'time travel', 'nostalgia', 'paris', 'sculpture', 'hemingway', 'midnight', 'painter', 'past', 'screenwriter'}",en,43.753585,"{'Mediapro', 'Gravier Productions', 'Televisió de Catalunya (TV3)', 'Pontchartrain Productions', 'Versátil Cinema'}",2011-05-11,151119219,94.0,7.4,1990,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4.0373073
1194,4133,Blow,53000000,"{'1970s', 'war on drugs', 'drug addiction', 'rise and fall', 'drug smuggle', 'drug traffic'}",en,28.350529,{'New Line Cinema'},2001-04-04,83282296,124.0,7.4,1317,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5713640754716981
1195,36593,The Naked Gun 33⅓: The Final Insult,30000000,"{'undercover', 'spoof', 'state prison'}",en,28.624038,{'Paramount Pictures'},1994-03-18,51132598,83.0,6.3,521,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7044199333333333
1196,533,The Curse of the Were-Rabbit,30000000,"{'giant vegetable', 'competition', 'pest control', 'vegetable', 'contest', 'rabbit', 'stop motion', 'dog', 'animation', 'garden', 'wallace & gromit'}",en,30.380747,"{'Aardman Animations', 'DreamWorks Animation'}",2005-09-04,192452832,85.0,6.8,643,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.4150944
1197,6023,P.S. I Love You,30000000,"{'dying and death', 'job-hopping', 'irland', 'shoe seller', 'letter', 'loss of husband'}",en,29.489274,"{'Wendy Finerman Productions', 'Grosvenor Park Productions', 'Alcon Entertainment'}",2007-11-15,156835339,126.0,6.9,977,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4.2278446333333335
1198,4347,Atonement,30000000,"{'based on novel', 'loss of sister', 'author', 'new love', 'mistake', 'redemption', 'sister sister relationship', 'innocence', 'summer', 'world war ii', 'flirt', 'book'}",en,33.369305,"{'Universal Pictures', 'Relativity Media', 'Working Title Films', 'Studio Canal'}",2007-08-29,129266061,123.0,7.4,1049,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.3088687
1199,3933,Corpse Bride,40000000,"{'england', 'shyness', 'grave', 'parents', 'skeleton', 'stop motion', 'piano', 'corpse', 'old town', 'money', 'marriage', 'wedding ceremony', 'ring', 'wedding ring', 'cheating', 'european', 'dark fantasy', 'wedding', 'animation', 'musical'}",en,43.571612,"{'Patalex Productions', 'Will Vinton Studios', 'Warner Bros.', 'Tim Burton Productions', 'Laika Entertainment', 'Tim Burton Animation Company'}",2005-09-09,117195061,77.0,7.2,1894,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1.929876525
1200,273481,Sicario,30000000,"{'mexico', 'texas', 'dirty cop', 'fbi', 'night vision', 'mexican cartel', 'soccer', 'cia', 'fbi agent', 'murder', 'tunnel', 'death of daughter', 'death of wife', 'el paso', 'smoking', 'drug', 'moral dilemma'}",en,55.424027,"{'Lionsgate', 'Black Label Media', 'Thunder Road Pictures'}",2015-09-17,84025816,121.0,7.2,2416,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1.8008605333333334
1201,307081,Southpaw,30000000,{'sport'},en,65.364452,"{'Escape Artists', 'Riche-Ludwig Productions'}",2015-06-15,91709827,123.0,7.3,2067,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0569942333333335
1202,16871,Drag Me to Hell,30000000,"{'obituary', 'psychologist', 'gypsies', 'gore', 'loan officer', 'work', 'psychic', 'engagement ring', 'evil', 'gypsy', 'curse'}",en,45.083509,"{'Universal Pictures', 'Buckaroo Entertainment', 'Mandate Pictures', 'Curse Productions', 'Ghost House Pictures'}",2009-03-15,90810892,99.0,6.2,966,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.0270297333333334
1203,293863,The Age of Adaline,25000000,"{'love', 'immortality', 'forever', 'san francisco'}",en,82.05205600000002,"{'Lakeshore Entertainment', 'Sidney Kimmel Entertainment', 'Sierra/Affinity'}",2015-04-16,65663276,112.0,7.4,1990,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1.62653104
1204,41233,Step Up 3D,30000000,"{'duringcreditsstinger', '3d', 'musical'}",en,25.060342,"{'Summit Entertainment', 'Touchstone Pictures'}",2010-08-04,159291809,107.0,6.6,582,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4.309726966666667
1205,1262,Stranger Than Fiction,30000000,"{'literature', 'love', 'what if', 'professor', 'author', 'fate', 'dying', 'novelist', 'publisher', 'death', 'romantic comedy'}",en,32.26789,"{'Mandate Pictures', 'Three Strange Angels'}",2006-09-09,53653224,113.0,7.1,721,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.7884408
1206,4513,30 Days of Night,30000000,"{'alaska', 'based on graphic novel', 'vampire', 'polar night', 'winter', 'marriage crisis', 'blizzard', 'sunrise', 'blood lust'}",en,33.394082,"{'HorrorFlix', 'Dark Horse Entertainment', 'Columbia Pictures', 'Ghost House Pictures'}",2007-10-17,75505973,113.0,6.2,767,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.5168657666666667
1207,22970,The Cabin in the Woods,30000000,"{'cabin in the woods', 'plot twist', 'video wall', 'young adult', 'speaker phone', 'mounted animal head', 'filmed killing', 'cabin'}",en,73.987775,"{'Mutant Enemy Productions', 'Lionsgate'}",2012-04-12,66486080,95.0,6.5,2263,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.2162026666666668
1208,7278,Meet the Spartans,30000000,"{'s.a.t.', 'penguin', 'men', 'fight', 'army', 'black hole', 'queen', 'aftercreditsstinger', 'duringcreditsstinger'}",en,10.608998,"{'New Regency Pictures', 'Regency Enterprises'}",2008-01-24,84646831,84.0,3.7,359,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8215610333333334
1209,50456,Hanna,30000000,"{'teenage girl', 'assassin', 'self sacrifice', 'pistol', 'training', 'strip club', 'british', 'dead animal', 'duringcreditsstinger', 'road trip', 'secret agent'}",en,31.191975,"{'Focus Features', 'Neunte Babelsberg Film', 'Sechzehnte Babelsberg Film', 'Holleran Company'}",2011-04-07,63782078,111.0,6.5,1263,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.1260692666666667
1210,59861,Larry Crowne,30000000,"{'yard sale', 'scooter', 'teacher', 'college', 'back to school', 'classroom', 'cell phone', 'diner', 'loss of job', 'economics'}",en,20.355458,"{'Vendome Pictures', 'Universal Pictures', 'Playtone Productions'}",2011-06-30,36160375,98.0,5.7,359,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.20534583333333334
1211,133805,Carrie,30000000,"{'violence', 'humiliation', 'terror', 'based on novel', 'high school', 'woman director', 'teenager', 'prank', 'power', 'explosion', 'murder', 'revenge', 'remake', 'prom', 'religious', 'telekinesis'}",en,63.848541,"{'Metro-Goldwyn-Mayer (MGM)', 'Misher Films', 'Screen Gems'}",2013-10-16,82394288,100.0,5.8,1463,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1.7464762666666667
1212,12244,9,30000000,"{'hope', 'dystopia', 'coward', 'rag doll', 'end of world', 'post-apocalyptic', 'war', 'steampunk', 'friendship', 'man vs machine'}",en,55.806402,"{'Starz Animation', 'Tim Burton Productions', 'Arc Productions', 'Focus Films', 'Relativity Media'}",2009-08-19,48428063,79.0,6.6,1262,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.6142687666666666
1213,109421,Side Effects,30000000,"{'prescription medication', 'professional reputation', 'murder', 'cover-up', 'fraud', 'drug'}",en,48.237797,"{'Universal', 'Di Bonaventura Pictures', 'Open Road Films', 'Endgame Entertainment'}",2013-02-07,63372757,106.0,6.4,1323,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.1124252333333333
1214,51162,Winnie the Pooh,30000000,"{'aftercreditsstinger', 'tiger', 'duringcreditsstinger', 'owl'}",en,19.143721,"{'Walt Disney Animation Studios', 'Walt Disney Pictures'}",2011-04-13,14460000,63.0,6.8,258,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.518
1215,48340,Sanctum,30000000,"{'water', 'cave', 'adventure'}",en,20.063165,"{'Universal Pictures', 'Sanctum Australia', 'Great Wight Productions/ Osford Films', 'Wayfare Entertainment', 'Start Motion Pictures', 'Relativity Media'}",2011-02-03,108609310,108.0,5.8,339,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.6203103333333333
1216,72207,The Five-Year Engagement,30000000,"{'ceremony', 'love', 'restaurant', 'sex', 'engagement', 'psychologist', 'chef', 'englishwoman', 'frustration', 'offer', 'proposal', 'wedding', 'ring', 'chase', 'unemployed', 'san francisco'}",en,27.71063,"{'Apatow Productions', 'Universal Pictures', 'Stoller Global Solutions', 'Dentsu', 'Relativity Media'}",2012-04-27,53909751,124.0,5.7,457,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7969917
1217,43539,The Next Three Days,30000000,"{'escape artist', 'argument', 'fingerprints', 'county jail', 'evidence', 'appeal', 'passport'}",en,34.421696000000004,"{'Hwy61', 'Fidélité Films', 'Lionsgate'}",2010-11-18,51148651,133.0,6.9,905,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.7049550333333333
1218,9920,Ultraviolet,30000000,"{'dystopia', 'skyscraper', 'biological warfare', 'hemophagia', 'lab technician', 'victim', 'violence', 'stamina', 'antigen', 'boy', 'light sensitivity', 'rooftop fight', 'totalitarian', 'doctor', 'cure', 'vampire', 'gravity', 'strength', 'one woman army'}",en,15.89534,"{'Ultravi Productions', 'Screen Gems'}",2006-03-03,31070211,87.0,4.8,458,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0356737
1219,8978,Assault on Precinct 13,30000000,"{'prison cell', 'mexican standoff', 'brutality', 'police corruption', 'molotow cocktail', 'survival', 'violence', 'power outage', 'night vision goggles', ""new year's day"", 'deception', 'snow storm', 'dying and death', 'machine gun', 'remake', 'drug abuse', 'exploding bus', 'shootout', 'silencer', 'junkie', 'detroit michigan', 'transport of prisoners'}",en,18.706504,"{'Why Not Productions', 'Liaison Films', 'Rogue Pictures', 'Biscayne Pictures'}",2005-01-19,35294470,109.0,6.0,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.17648233333333332
1220,43347,Love & Other Drugs,30000000,"{'love', 'female nudity', 'free spirit', 'viagra', 'sexual freedom', 'letter', 'male nudity'}",en,20.236951,"{'Fox 2000 Pictures', 'Dune Entertainment', 'Stuber Productions', 'Regency Enterprises', 'New Regency Pictures', 'Bedford Falls Productions'}",2010-11-22,102820008,112.0,6.6,1233,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.4273336
1221,3489,88 Minutes,30000000,"{'fbi', 'professor', 'medical examiner', 'serial killer', 'lecture', ""ladies' man""}",en,16.883429,"{'Brightlight Pictures', 'Nu Image Entertainment', 'TriStar Pictures'}",2007-02-14,16930884,108.0,5.7,313,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.4356372
1222,2122,The Whole Ten Yards,40000000,{'hitman'},en,14.729385999999998,"{'Franchise Pictures', 'MHF Zweite Academy Film', 'Cheyenne Enterprises', 'Eclipse Catering', 'Nine Yards Two Productions', 'Nine Yards Productions'}",2004-04-07,26155781,98.0,5.5,278,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.346105475
1223,13150,Pride and Glory,30000000,"{'megacity', 'brother-in-law', 'police'}",en,10.703602,"{'Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 1 KG', 'Avery Pix', 'New Line Cinema', ""O'Connor Brothers"", 'Solaris Film'}",2008-09-09,31148328,130.0,6.3,240,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0382776
1224,58151,Fright Night,17000000,"{'suspicion', 'suburbia', 'vampire', 'remake', 'sunrise'}",en,18.27083,{'Touchstone Pictures'},2011-08-18,24922237,106.0,6.0,603,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.4660139411764706
1225,11400,The New World,30000000,"{'colonialism', 'new world', 'chief'}",en,19.106154,"{'First Foot Films', 'New Line Cinema', 'Sunflower Productions', 'Sarah Green Film', 'The Virginia Company LLC'}",2005-12-25,30536013,135.0,6.4,330,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0178671
1226,8054,The Imaginarium of Doctor Parnassus,30000000,"{'elderly', 'circus', 'aftercreditsstinger', 'duringcreditsstinger', 'immortality'}",en,37.181019,"{'Téléfilm Canada', 'Canadian Film or Video Production Tax Credit (CPTC)', 'British Columbia Film', 'Province of British Columbia Film Incentive BC', 'Poo Poo Pictures', 'Davis-Films', 'U.K. Tax Credit', 'Parnassus Productions', 'Infinity Features Entertainment', 'Grosvenor Park Productions', 'The Movie Network', 'Movie Central'}",2009-10-01,64352607,123.0,6.3,869,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1.1450869
1227,146238,Runner Runner,30000000,"{'dirty cop', 'casino', 'puerto rico', 'gambling', 'gambling debts'}",en,22.975918,"{'Stone Village Pictures', 'Regency Enterprises', 'Appian Way', 'New Regency Pictures', 'Double Feature Films'}",2013-09-24,62616646,91.0,5.5,543,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0872215333333333
1228,4512,The Assassination of Jesse James by the Coward Robert Ford,30000000,"{'cowardliness', 'missouri', 'coward', 'jesse james', 'admiration', 'to shoot dead', 'hold-up robbery', 'media', 'idol', 'killing', 'family'}",en,35.53352,"{'Plan B Entertainment', 'Virtual Studios', 'Warner Bros.', 'Scott Free Productions', 'Alberta Film Entertainment', 'Jesse Films Inc.'}",2007-09-02,14711793,160.0,7.0,776,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.5096069
1229,45610,Machine Gun Preacher,30000000,"{'duringcreditsstinger', 'underage soldier'}",en,13.268935999999998,"{'Merlina Entertainment', 'ITS Capital', 'Safady Entertainment', 'Moonlighting Films', 'Mpower Pictures', 'GG Filmz', 'MGP Productions', 'Virgin Produced', 'Apparatus Productions', 'Relativity Media', '1984 Private Defense Contractors'}",2011-09-23,2527904,129.0,6.4,286,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.9157365333333334
1230,223702,Sausage Party,19000000,"{'supermarket', 'party', 'grocery store', 'sex scene', 'food', 'musical number', 'sausage', 'gum', 'adult animation', 'anthropomorphism'}",en,66.242737,"{'Sony Pictures Entertainment', 'Sony Pictures Animation', 'Columbia Pictures', 'Annapurna Pictures', 'Point Grey Pictures', 'Nitrogen Studios Canada'}",2016-07-11,140752617,83.0,5.6,2238,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.4080324736842105
1231,254470,Pitch Perfect 2,29000000,"{'woman director', 'male female relationship', 'singing competition', 'acapella', 'group of friends', 'audition', 'female musician', 'music', 'duringcreditsstinger', 'singer', 'sequel', 'singing contest'}",en,71.496894,"{'Gold Circle Films', 'Universal Pictures', 'Brownstone Productions'}",2015-05-07,287506194,115.0,6.8,1940,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.914006689655173
1232,69,Walk the Line,28000000,"{'concert', '1960s', 'germany', 'adultery', 'accident', 'marriage', 'loss of brother', 'guitar', 'music record', 'single', 'prison', 'country music'}",en,35.580032,"{'Fox 2000 Pictures', 'Catfish Productions', 'Mars Media Beteiligungs', 'Tree Line Films', 'Konrad Pictures'}",2005-09-13,186438883,136.0,7.3,718,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,5.658531535714285
1233,4912,Confessions of a Dangerous Mind,30000000,"{'microfilm', 'biography', 'intrigue', 'silencer'}",en,18.165957,"{'Miramax Films', 'Allied Filmmakers', 'Mad Chance'}",2002-12-30,33013805,113.0,6.6,275,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.10046016666666667
1234,323676,The Boss,29000000,"{'business woman', 'girl scouts', 'duringcreditsstinger', 'ex-con'}",en,20.55509,{'Universal Pictures'},2016-04-07,78636257,91.0,5.5,431,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7115950689655173
1235,11249,Seed of Chucky,12000000,"{'toy comes to life', 'killer doll', 'spectacle', 'puppet', 'murder', 'body possession', 'killer toys', 'filmdreh', 'baby'}",en,12.653831,{'Rogue Pictures'},2004-11-11,24829644,87.0,4.9,287,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1.069137
1236,9667,The Jacket,29000000,"{'love', 'time travel', 'psychologist', 'human experimentation', 'hallucination', 'wrongful arrest', 'iraq veteran', 'near-death experience', 'war', 'psychiatrist', 'medical experiment', 'medicine', 'dead', 'smoking', 'murder of a police officer', 'soldier', 'truck stop', 'psychology'}",en,24.240361,"{'Warner Independent Pictures (WIP)', 'Section Eight', 'VIP 2 Medienfonds', 'Rising Star', 'VIP 3 Medienfonds', '2929 Productions', 'Mandalay Pictures'}",2005-03-04,21126225,103.0,6.8,455,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,-0.2715094827586207
1237,812,Aladdin,28000000,"{'love', 'cartoon', 'genie', 'arab', 'magic', 'comedy', 'aftercreditsstinger', 'princess', 'animal sidekick', 'monkey', 'animation', 'musical'}",en,92.982009,{'Walt Disney Pictures'},1992-11-25,504050219,90.0,7.4,3416,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,17.001793535714285
1238,277216,Straight Outta Compton,28000000,"{'brother brother relationship', 'from rags to riches', 'police raid', 'recording contract', 'police harassment', 'wife husband relationship', 'no opening credits', 'freedom of speech', 'death of brother', '1980s', 'protest', 'record company', 'hip-hop', 'los angeles', 'assault', 'feud', 'gangster rap', 'aids', 'wrongful arrest', 'reference to rodney king', 'nightclub', 'rap music', 'rapper', 'vandalism', 'terminal illness', 'police brutality', 'duringcreditsstinger', 'drug dealer', 'music tour', 'gang', 'compton california', 'marijuana', 'los angeles riots', 'racism', 'intimidation by police', 'police chase', 'milwaukee wisconsin', 'mother son relationship', 'detroit michigan', 'gangster', 'racial slur', 'based on true story', 'road trip', 'hospital'}",en,61.76233000000001,"{'Cube Vision', 'Universal Pictures', 'Crucial Films', 'New Line Cinema', 'Broken Chair Flickz', 'Legendary Pictures'}",2015-08-13,201634991,147.0,7.7,1355,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6.201249678571428
1239,2043,Along Came a Spider,60000000,"{'police operation', 'police', 'psychologist', 'psychology'}",en,21.252797,"{'David Brown Productions', 'Paramount Pictures', 'Phase 1 Productions', 'MFP Munich Film Partners', 'AZL Productions KG', 'Revelations Entertainment'}",2001-04-06,105178561,104.0,6.1,400,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.7529760166666667
1240,315664,Florence Foster Jenkins,29000000,"{'biography', 'opera', 'singing false'}",en,19.237254,"{'BBC Films', 'Pathé', 'Qwerty Films'}",2016-05-06,48902953,110.0,6.6,392,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.686308724137931
1241,1428,Once Upon a Time in Mexico,29000000,"{'corruption', 'cia'}",en,27.555646000000007,"{'Troublemaker Studios', 'Dimension Films', 'Columbia Pictures Corporation'}",2003-09-11,98185582,102.0,6.2,594,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3857097241379313
1242,15373,Role Models,28000000,"{'big brother', 'community service', 'campsite', 'friends', 'camping', 'duringcreditsstinger', 'kids'}",en,24.917665,"{'Stuber/Parent', 'Universal Pictures', 'New Regency Pictures', 'Internationale Filmproduktion Stella-del-Süd', 'WideAwake', 'Relativity Media'}",2008-02-03,92380927,99.0,6.4,564,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2993188214285714
1243,318846,The Big Short,28000000,"{'finances', 'financial crisis', 'loan', 'biography', 'based on true story', 'real estate', 'breaking the fourth wall', 'bank', 'mortgage', 'wall street', 'fraud', 'animated sequence'}",en,57.518472,"{'Plan B Entertainment', 'Regency Enterprises', 'Paramount Pictures'}",2015-12-11,133346506,130.0,7.3,2607,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.762375214285714
1244,924,Dawn of the Dead,28000000,"{'basement garage', 'refugee', 'department store', 'blackout', 'habor', 'mass murder', 'guard', 'dog', 'duringcreditsstinger', 'to shoot dead', 'dying and death', 'munition', 'zombie', 'pregnancy and birth', 'lorry', 'car journey', 'car', 'bus ride', 'bite'}",en,44.529429,"{'Strike Entertainment', 'New Amsterdam Entertainment', 'Cruel and Unusual Films', 'Metropolitan Filmexport', 'Toho-Towa'}",2004-03-19,102356381,101.0,6.8,1016,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2.6555850357142856
1245,2018,The Wedding Planner,35000000,"{""man of one's dreams"", 'wine garden', 'star crossed lovers', 'wedding planer', 'wedding', 'marriage proposal', ""love of one's life"", 'sicilian', 'san francisco', 'meant for each other', 'wedding day'}",en,14.949395,"{'IMF Internationale Medien und Film GmbH & Co. Produktions KG', 'Intermedia Films', 'Columbia Pictures Corporation', 'Prufrock Pictures', 'Dee Gee Entertainment', 'Tapestry Films'}",2001-01-26,94728529,103.0,5.5,427,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7065294
1246,9428,The Royal Tenenbaums,21000000,"{'family conflict', 'child prodigy', 'terminal illness', 'forgiveness', 'dysfunctional family', 'cigarette smoking'}",en,24.13081,{'Touchstone Pictures'},2001-10-05,71441250,110.0,7.4,1286,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4019642857142856
1247,2832,Identity,30000000,"{'scream', 'rainstorm', 'psychopathy', 'convict', 'multiple character', 'weather'}",en,45.915165,"{'Columbia Pictures Corporation', 'Konrad Pictures'}",2003-04-25,90259536,90.0,7.1,1061,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2.0086512
1248,137093,Last Vegas,28000000,"{'las vegas', 'elderly', 'casino', 'male friendship', 'stag night'}",en,28.043508000000006,"{'Outlaw Sinema', 'Gidden Media', 'Laurence Mark Productions', 'Good Universe', 'CBS Films'}",2013-10-31,134402450,105.0,6.4,799,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8000875
1249,9778,Serendipity,28000000,"{'destiny', 'fate', 'new love', 'soulmates', 'book', 'dollar'}",en,14.530803,"{'Tapestry Films', 'Miramax Films', 'Simon Fields Productions'}",2001-10-05,77516304,90.0,6.6,521,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.7684394285714287
1250,8831,Timecop,27000000,"{'time travel', 'science fiction', 'martial arts', 'alternative reality'}",en,13.308127,"{'Universal Pictures', 'Renaissance Pictures', 'Signature Pictures', 'Dark Horse Entertainment', 'JVC Entertainment Networks', 'Largo Entertainment'}",1994-09-15,101646581,99.0,5.5,282,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2.764688185185185
