movie_id,title,budget,keywords,original_language,popularity,production_companies,release_date,revenue,runtime,vote_average,vote_count,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western
55779,Final Destination 5,47000000,"{'crash', 'duringcreditsstinger', 'premonition', '3d', 'end is here', 'death by accident'}",en,38.555482,"{'Practical Pictures', 'Parallel Zide', 'New Line Cinema'}",2011-08-12,157887643,92.0,5.9,866,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
10647,Pay It Forward,40000000,"{'junior high school', 'extra credit assignment', 'schoolteacher', 'disfigurement', 'woman director', ""child's point of view"", 'burn injury', 'good deed', 'candlelight vigil', 'exotic dancer'}",en,24.313684,"{'Bel Air Entertainment', 'Warner Bros.'}",2000-10-12,55707411,122.0,7.0,432,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
64685,Extremely Loud & Incredibly Close,40000000,"{'death of father', 'young boy', 'new york city', 'based on novel', 'post 9/11', 'tambourine', 'scavenger hunt', 'grieving', 'lock', 'autism', 'key'}",en,31.066874,"{'Scott Rudin Productions', 'Paramount Pictures', 'Warner Bros.'}",2011-12-24,55247881,129.0,6.9,708,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38357,Morning Glory,40000000,"{'tv morning show', 'work ethic', 'tv reporter'}",en,22.491388,"{'Goldcrest Pictures', 'Bad Robot'}",2010-01-12,58785180,102.0,6.1,412,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1921,Sweet November,40000000,"{'workaholic', 'dogsitter'}",en,19.372805,"{'Bel Air Entertainment', 'Warner Bros.'}",2001-02-16,65754228,119.0,6.4,278,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
62835,Colombiana,40000000,"{'witness to murder', 'street gang', 'uncle', 'female assassin'}",en,33.785969,"{'CinéCinéma', 'EuropaCorp', 'Grive Productions', 'Canal+', 'TF1 Films Production', 'A.J.O.Z. Films'}",2011-07-27,60965854,108.0,6.5,824,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10802,Showgirls,45000000,"{'seduction', 'female nudity', 'go-go dancer', 'sexappeal', 'dancing', 'striptease', 'spanner'}",en,14.513304999999999,"{'United Artists', 'Le Studio Canal+', 'Carolco Pictures'}",1995-09-22,20350754,128.0,4.9,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1887,Marie Antoinette,40000000,"{'woman director', 'shoe', 'applause', 'voice over', 'rite', 'death of king', 'theatre audience', 'bride and groom'}",en,22.364549,"{'Commission du Film France', 'Commission du Film Île-de-France', 'Pricel', 'American Zoetrope', 'Columbia Pictures Corporation', 'Tohokushinsha Film'}",2006-05-24,60474340,123.0,6.5,642,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
80278,The Impossible,42000000,"{'swept away', 'tidal wave', 'family vacation', '21st century', 'separation from family', 'catastrophe', 'thailand', 'tsunami', 'boxing day'}",en,47.559928,"{'Institut Valenciã de Cinematografia (IVAC)', 'Generalitat Valenciana', 'Canal+ España', 'Mediaset España', 'Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA)', 'Telecinco Cinema', 'Summit Entertainment', 'Apaches Entertainment', 'La Trini'}",2012-09-09,180274123,113.0,7.0,2025,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10315,Fantastic Mr. Fox,40000000,"{'peasant', 'tale', 'cider', 'revenge', 'tree', 'farm life', 'fox'}",en,41.258956,"{'Twentieth Century Fox Film Corporation', 'Indian Paintbrush', 'American Empirical Pictures', 'Regency Enterprises'}",2009-10-23,46471023,87.0,7.5,1176,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8849,Alfie,60000000,"{'older woman seduces younger guy', 'new york', 'cheating', 'playboy', 'lover', 'flirt'}",en,15.219263,"{'Patalex Productions', 'Paramount Pictures'}",2004-10-22,13395939,103.0,5.6,248,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24418,Cirque du Freak: The Vampire's Assistant,40000000,"{'stew', 'spider', 'based on young adult novel', 'antidote', 'best friend', 'vampire', 'wolfman'}",en,16.424807,{'Universal Pictures'},2009-10-23,28169671,109.0,5.5,348,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
19898,Pandorum,33000000,"{'survival', 'mission', 'spaceship', 'dystopia'}",en,28.353517,"{'Impact Pictures', 'Constantin Film Produktion'}",2009-09-08,20645327,108.0,6.5,774,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
1272,Sunshine,50000000,"{'earth', 'bomb', 'saving the world', 'sunlight', 'solar energy', 'space mission', 'sun', 'expiration', 'space marine'}",en,51.502884,"{'DNA Films', 'Ingenious Film Partners', 'Moving Picture Company (MPC)', 'UK Film Council'}",2007-04-05,32017803,107.0,7.0,1182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
72358,A Thousand Words,40000000,"{'literary agent', 'liar'}",en,13.119132999999998,"{'Varsity Pictures', 'Saturn Films', 'Paramount Pictures', 'DreamWorks SKG'}",2012-03-07,22044277,91.0,6.0,373,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
266396,The Gunman,40000000,"{'hitman', 'assassin'}",en,26.935458,"{'Prone Gunman A.I.E.', 'Nostromo Pictures', 'Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA)', 'Canal+', 'Anton Capital Entertainment (ACE)', 'TF1 Films Production', 'Amazon Prime Instant Video', 'Silver Pictures', 'Institut Català de les Empreses Culturals (ICEC)', 'StudioCanal', 'Prone Gunman'}",2015-02-16,13644292,115.0,5.5,392,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8271,Disturbia,20000000,"{'young people', 'kidnapping'}",en,31.690456,"{'Montecito Picture Company, The', 'Cold Spring Pictures', 'Paramount Pictures', 'DreamWorks SKG'}",2007-04-12,117760134,105.0,6.6,1006,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
10428,Hackers,20000000,"{'computer virus', 'female nudity', 'new york city', 'computer hacker', 'cyberpunk', 'virtual reality', 'computer', 'prank', 'sexual fantasy', 'teenager', 'dream sequence', 'nudity', 'hacker', 'internet', 'secret service'}",en,17.842246,"{'Suftley', 'United Artists'}",1995-09-14,7563728,107.0,6.2,398,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
9495,The Crow,15000000,"{'halloween', 'detroit', 'arson'}",en,44.690107,"{'Edward R. Pressman Film', 'Entertainment Media Investment Corporation', 'Miramax Films', 'Jeff Most Productions', 'Crowvision Inc.'}",1994-05-11,94000000,102.0,7.3,953,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
24420,The Time Traveler's Wife,39000000,"{'travel', 'time traveler', 'sex', 'diary', 'based on novel', 'time', 'future', 'love', 'romance', 'time travel', 'complication', 'marriage', 'tragic love', 'nudity', 'chicago', 'relationship'}",en,37.492928000000006,"{'Nick Wechsler Productions', 'Internationale Scarena Filmproduktionsgesellschaft 2', 'Plan B Entertainment', 'New Line Cinema'}",2009-08-14,101229792,107.0,6.7,798,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
62214,Frankenweenie,39000000,"{'black and white', 'animal lover', 'dog', 'shyness', 'stop motion', 'retro', 'animal death'}",en,27.908783000000003,{'Tim Burton Productions'},2012-10-04,35287788,87.0,6.6,932,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16320,Serenity,39000000,"{'operative', 'telepathy', 'planet', 'based on tv series', 'spaceship', 'ex soldier', 'throat slitting', 'dystopia', 'firefly', 'reavers', 'martial arts', 'cannibal', 'fugitive'}",en,45.388937,"{'Universal Pictures', 'Barry Mendel Productions'}",2005-08-25,38869464,119.0,7.4,1264,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
64807,Grudge Match,40000000,"{'elderly', 'sport', 'father son relationship', 'elderly man', 'rivalry'}",en,21.362949,"{'Gerber Pictures', 'Warner Bros.'}",2013-12-25,44907260,113.0,6.0,433,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11529,Sweet Home Alabama,30000000,"{'new york', 'alabama', 'fashion designer', 'career woman', 'marriage proposal'}",en,18.256028,{'Touchstone Pictures'},2002-09-26,180622424,108.0,6.0,394,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20943,The Ugly Truth,38000000,"{'romance', 'romantic comedy', 'tv morning show', 'relationship', 'opposites attract'}",en,22.332926999999998,"{'Lakeshore Entertainment', 'Relativity Media'}",2009-07-24,205298907,96.0,6.4,972,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9488,Spy Kids 2: The Island of Lost Dreams,38000000,"{'island', 'spy', 'experiment', 'scientist', 'secret organization', 'rivalry', 'weapon', 'wretch'}",en,24.085144,{'Dimension Films'},2002-08-07,119723358,100.0,5.3,521,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
193,Star Trek: Generations,38000000,"{'death', 'solar system', 'based on tv series', 'exploding planet', 'mountain cabin'}",en,14.779041000000001,{'Paramount Pictures'},1994-11-17,120000000,118.0,6.4,452,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
55787,Water for Elephants,38000000,"{'veterinary', 'clown', 'elephant trainer'}",en,16.801218,"{'Flashpoint Entertainment', 'Dune Entertainment', 'Ingenious Media', 'Big Screen Productions', 'Fox 2000 Pictures'}",2011-03-15,114156230,120.0,6.7,850,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
10400,The Hurricane,50000000,"{'prison', 'biography', 'boxing school', 'boxing match', 'boxer'}",en,20.825781,"{'Universal Pictures', 'Beacon Communications', 'Azoff Entertainment'}",1999-09-17,73956241,146.0,7.2,396,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1957,Enough,38000000,"{'wife husband relationship', 'abusive husband', 'violent husband', 'suspense', 'violence against women', 'marry rich', 'waitress', 'self-defense'}",en,11.500783,{'Winkler Films'},2002-05-24,51801187,114.0,6.2,264,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
256961,Paul Blart: Mall Cop 2,38000000,"{'las vegas', 'security guard', 'shopping mall'}",en,41.258487,"{'Hey Eddie', 'LStar Capital', 'Sony Pictures Releasing', 'Columbia Pictures', 'Sony Pictures Entertainment (SPE)', 'Happy Madison Productions'}",2015-04-16,107597242,94.0,5.0,567,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
622,The Ninth Gate,38000000,"{'book', 'new york', 'passion for collection', 'castle', 'mephisto', 'antiquary', 'obsession', 'satanism', 'millionaire', 'southern france', 'picture puzzle'}",en,30.359164,"{'Canal+ España', 'R.P. Productions', 'Origen Producciones Cinematograficas S.A.', 'Orly Films', 'Kino Vision', 'Canal+', 'TF1 Films Production', 'Vía Digital', 'Artisan Entertainment', 'Bac Films'}",1999-08-24,58401898,133.0,6.3,756,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
25793,Precious,10000000,"{'motorcycle', 'song', 'aids', 'balloon', 'school', 'unwillingly pregnant', 'crying', 'illiteracy'}",en,18.664624,{'Smokewood Entertainment Group'},2009-11-06,47536959,110.0,6.9,417,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
87421,Riddick,38000000,"{'planet', 'imax', 'alien', 'dystopia', 'revenge'}",en,46.630062,"{'Riddick Canada Productions', 'One Race Productions', 'Radar Pictures'}",2013-09-02,98337295,119.0,6.2,2035,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
13600,City of Ember,55000000,"{'box', 'underground world', 'puzzle', 'adventure', 'dystopia', 'pipeworks', 'post-apocalyptic', 'mayor'}",en,23.465539,"{'Walden Media', 'Playtone'}",2008-10-07,17869048,90.0,6.2,605,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68722,The Master,32000000,"{'post traumatic stress  disorder', 'postwar period', 'scientology', 'alcoholic', 'drifter', 'religious cult', 'cult leader', 'right hand man', 'charismatic leader', 'sexual obsession'}",en,25.682509,"{'The Weinstein Company', 'Ghoulardi Film Company', 'Annapurna Pictures'}",2012-09-07,28258060,137.0,7.0,701,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
299687,The 5th Wave,38000000,"{'alien invasion', 'based on young adult novel', 'based on novel', 'human subjugation', 'alien', 'dystopia', 'environmental disaster'}",en,57.889964,"{'GK Films', 'LStar Capital', 'Columbia Pictures', 'Material Pictures'}",2016-01-14,109906372,112.0,5.6,1945,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
312221,Creed,37000000,"{'boxing', 'spin off', 'sport', 'motivational speaker', 'underdog', 'underground fighting'}",en,57.773582999999995,"{'Warner Bros.', 'Chartoff Winkler Productions', 'Metro-Goldwyn-Mayer (MGM)', 'New Line Cinema'}",2015-11-25,173567581,133.0,7.3,1915,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23168,The Town,37000000,"{'massachusetts', 'volunteer', 'drug dealer', 'hold-up robbery', 'friends', 'police chase', 'based on novel', 'bank manager', 'money laundering', 'best friend', 'ambulance', 'boston', 'florist', 'flower shop', 'fenway park', 'car set on fire', 'stolen money', 'boston garden'}",en,24.218358,"{'Legendary Pictures', 'GK Films', 'Thunder Road Pictures', 'Warner Bros.'}",2010-09-15,154026136,125.0,7.0,1468,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
76494,What to Expect When You're Expecting,40000000,"{'adoption', 'expecting twins', 'pregnant', 'pregnant wife', 'based on novel', 'giving birth', 'open air cinema', 'expectant father', 'miscarriage', 'vomiting'}",en,27.009722999999997,"{'Alcon Entertainment', 'Phoenix Pictures', 'Lionsgate', 'What to Expect Productions'}",2012-05-17,79700000,110.0,5.8,594,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4944,Burn After Reading,37000000,"{'blackmail', 'plastic surgery', 'ex priest', 'paranoia', 'disc', 'fitness-training', 'corpse', 'divorce', 'memory', 'autobiography', 'gym'}",en,31.941346999999997,"{'Focus Features', 'Studio Canal', 'Mike Zoss Productions', 'Relativity Media', 'Working Title Films'}",2008-09-05,163720069,96.0,6.5,1222,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10488,Nim's Island,37000000,"{'e-mail', 'woman director', 'author', 'pirate', 'iguana', 'volcano', 'liana', 'daughter', 'fictional place', 'talking animal', 'turtle', 'sea lion', 'exotic island', 'shipwreck', 'cruise'}",en,14.353279,{'Walden Media'},2008-04-03,100076342,96.0,5.6,330,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
96721,Rush,38000000,"{'based on true events', 'world champion', 'automobile racing', 'formula 1', 'sport', 'racing car'}",en,33.003828000000006,"{'Double Negative', 'Exclusive Media Group', 'Revolution Films', 'Working Title Films', 'Cross Creek Pictures'}",2013-09-02,90247624,123.0,7.7,2277,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
334,Magnolia,37000000,"{'dying and death', 'parents kids relationship', 'becoming an adult', 'farewell', 'suicide attempt', 'child prodigy', 'regret', 'unsociability', 'daughter', 'chance', 'reconciliation', 'loss of father'}",en,30.993736,"{'The Magnolia Project', 'Ghoulardi Film Company', 'New Line Cinema'}",1999-12-08,48451803,188.0,7.5,825,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23742,Cop Out,30000000,"{'police officer', 'new york', 'baseball card', 'duringcreditsstinger', 'money laundering', 'wedding', 'police', 'locked in trunk of car', 'daughter', 'undercover cop'}",en,25.825771,{'Warner Bros.'},2010-02-26,55583804,107.0,5.3,511,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259694,How to Be Single,38000000,"{'one-night stand', 'based on novel', 'new york', 'single'}",en,46.078371000000004,"{'Flower Films', 'Metro-Goldwyn-Mayer Pictures', 'New Line Cinema'}",2016-01-21,112343513,110.0,5.9,1201,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8966,Twilight,37000000,"{'trust', 'woman director', 'forbidden love', 'based on young adult novel', 'desire', 'duringcreditsstinger', 'fang vamp', 'interspecies romance', 'immortality', 'vampire', 'soulmates'}",en,127.084938,"{'Imprint Entertainment', 'Temple Hill Entertainment', 'Maverick Films', 'Goldcrest Pictures', 'Summit Entertainment', 'Twilight Productions'}",2008-11-20,392616625,122.0,5.8,3561,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
8470,John Q,36000000,"{'heart attack', 'heart disease', 'hospital', 'father son relationship', 'kidnapping', 'hostage-taking', 'chicago'}",en,27.465433,"{'Burg/Koules Productions', 'Evolution Entertainment', 'New Line Cinema'}",2002-02-15,102244770,116.0,7.0,594,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
11001,Blue Streak,65000000,"{'robbery', 'police officer', 'police station', 'diamant', 'police everyday life', 'police operation', 'thief'}",en,16.865782,{'Columbia Pictures'},1999-09-17,117758500,93.0,6.1,352,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138832,We're the Millers,37000000,"{'mexico', 'drug', 'gang', 'police', 'drug smuggling', 'family'}",en,100.348805,"{'Heyday Films', 'Vincent Newman Entertainment', 'BenderSpink', 'Newman/Tooley Films', 'Slap Happy Productions (II)', 'New Line Cinema'}",2013-08-07,269994119,110.0,6.8,2972,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23048,Hot Tub Time Machine,36000000,"{'female nudity', 'time machine', 'forty something', 'incest overtones', 'one-night stand', 'time travel', 'peter pan syndrome', 'skiing', 'hot tub'}",en,33.926473,"{'New Crime Productions', 'United Artists', 'Metro-Goldwyn-Mayer (MGM)'}",2010-03-26,64572262,101.0,6.0,894,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8409,A Man Apart,36000000,"{'cop', 'repayment', 'loss of wife', 'arbitrary law'}",en,19.854932,"{'Newman/Tooley Films', '""DIA"" Productions GmbH & Co. KG', 'Joseph Nittolo Entertainment', 'New Line Cinema'}",2003-04-04,44350926,109.0,5.8,258,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
222936,Aloha,37000000,"{'hawaii', 'satellite', 'duringcreditsstinger', 'communication', 'military', 'love triangle'}",en,29.652535999999998,"{'Scott Rudin Productions', 'Vinyl Films'}",2015-05-27,26250020,105.0,5.2,692,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
48171,The Rite,37000000,"{'toad', 'violinist', 'limp', 'hospital', 'walking cane', 'formalin', 'seminary', 'exorcist', 'roman catholic', 'clergy', 'vatican', 'miscarriage'}",en,11.492474000000001,"{'Contrafilm', 'Mid Atlantic Films', 'Lazio Film Commission', 'Hungarian National Film Office', 'Italian Tax Credit', 'Rome Film Commission', 'New Line Cinema'}",2011-01-28,96047633,114.0,5.8,556,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
782,Gattaca,36000000,"{'new identity', 'heart disease', 'blood sample', 'cheating', 'spaceman', 'suicide attempt', 'biotechnology', 'dna', 'investigation', 'exercise', 'hostility', 'genetics', 'dystopia', 'eugenics', 'dystopic future', 'space mission', 'paraplegic', 'false identity'}",en,70.398356,"{'Columbia Pictures', 'Jersey Films'}",1997-09-07,12532777,106.0,7.5,1808,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
18785,The Hangover,35000000,"{'lost weekend', 'chapel', 'bag over head', 'las vegas', 'duringcreditsstinger', 'tiger', 'elevator', 'stag night', 'hangover', 'hit with tire iron', 'underwear', 'memory loss'}",en,82.21166,"{'Legendary Pictures', 'IFP Westcoast Erste', 'Warner Bros.', 'Green Hat Films'}",2009-06-05,459270619,100.0,7.2,6173,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
817,Austin Powers: The Spy Who Shagged Me,33000000,"{'car journey', 'cia', 'usa president', 'auto', 'aftercreditsstinger', 'space marine', 'nasa', 'undercover', 'duringcreditsstinger', 'lasergun', 'moon', 'submarine', 'saving the world', 'clone', 'supermodel', 'showdown', 'spy', 'cat', 'android', 'time travel', 'exotic island', 'single'}",en,18.316151,"{""Eric's Boy"", 'New Line Cinema'}",1999-06-08,310940086,95.0,6.2,1011,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
943,Lethal Weapon 3,35000000,"{'judo throw', 'sitting on a toilet', 'buddy cop', 'shooting practice', 'dog biscuit', 'firing range', 'rookie cop', 'police psychologist', 'aftercreditsstinger'}",en,36.172182,"{'Silver Pictures', 'Warner Bros.'}",1992-05-15,321731527,118.0,6.4,811,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22881,The Blind Side,29000000,"{'adoption', 'american football player', 'sport', 'duringcreditsstinger', 'american football', 'education', 'private school'}",en,25.767395,"{'Alcon Entertainment', 'Left Tackle Pictures', 'Zucker/Netter Productions'}",2009-11-20,309208309,129.0,7.2,1597,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10054,Spy Kids,35000000,"{'parents kids relationship', 'robot', 'double life', 'secret agent', 'loss of parents', 'brother sister relationship'}",en,21.543389,"{'Troublemaker Studios', 'Dimension Films', 'Miramax'}",2001-03-18,147934180,88.0,5.5,867,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
51540,Horrible Bosses,35000000,"{'death of father', 'employee', 'duringcreditsstinger', 'stakeout', 'conspiracy of murder', 'bad boss'}",en,50.309843,"{'Rat Entertainment', 'New Line Cinema'}",2011-07-08,117000000,98.0,6.5,2277,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44264,True Grit,38000000,"{'texas ranger', 'father murder', 'loss of father', 'betrayal', 'alcoholism'}",en,49.292384000000006,"{'Mike Zoss Productions', 'Scott Rudin Productions', 'Paramount Pictures', 'Skydance Productions'}",2010-12-22,252276927,110.0,7.2,1668,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
350,The Devil Wears Prada,35000000,"{'paris', 'fashion journal', 'journalist', 'editor-in-chief', 'assistant', 'world of fasion', 'job interview', 'job entrant', 'journalism'}",en,83.89325699999999,"{'Twentieth Century Fox Film Corporation', 'Peninsula Films', 'Major Studio Partners', 'Dune Entertainment', 'Fox 2000 Pictures'}",2006-06-30,326551094,109.0,7.0,3088,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1598,Cape Fear,35000000,"{'prison', 'lawyer', 'dog', 'fear', 'rapist', 'small town', 'police', 'daughter', 'rape', 'child abuse', 'revenge', 'cigar smoking'}",en,27.714043,"{'Universal Pictures', 'Tribeca Productions', 'Cappa Productions', 'Amblin Entertainment'}",1991-11-15,182300000,128.0,7.0,675,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8065,21,35000000,"{'blackjack', 'college', 'harvard university', 'cohabitant', 'studies', 'card game', 'friendship', 'gambling', 'professor', 'dormitory', 'girlfriend'}",en,45.149947999999995,"{'Columbia Pictures', 'Relativity Media'}",2008-03-27,69823199,123.0,6.5,1375,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
271718,Trainwreck,35000000,"{'alcohol', 'one-night stand'}",en,72.774941,"{'Universal Pictures', 'Apatow Productions', 'Fuji Television Network', 'Dentsu'}",2015-07-17,140795793,125.0,5.9,1181,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,The English Patient,27000000,"{'cave painting', 'map', 'desert scientist', 'world war ii', 'secret love', 'traitor', 'prisoners of war', 'cairo', 'sandstorm', 'amnesia', 'intelligence', 'mine clearer', 'hearing', 'mural painting', 'burn', 'expedition', 'cave', 'airplane', 'egypt', 'identity', 'landmine', 'royal geographic society'}",en,29.381878000000004,"{'Tiger Moth Productions', 'Miramax Films'}",1996-11-14,231976425,162.0,7.0,542,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2118,L.A. Confidential,35000000,"{'corruption', 'call girl', 'crime', 'district attorney', 'shotgun', 'good cop bad cop', 'bandage', 'switchblade', '1950s', 'detective', 'man with glasses', 'movie star', 'falsifying', 'domestic violence', 'morgue', 'f word', 'corpse', 'knife in thigh'}",en,24.860326,"{'Wolper Organization', 'Warner Bros.', 'Regency Enterprises'}",1997-09-19,126216940,138.0,7.7,1310,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
11459,Sky High,35000000,"{'mission', 'high school', 'teen superheroes', 'mockery', 'hero', 'loyalty', 'supernatural powers', 'super powers'}",en,11.041659,"{'Max Stronghold Productions Inc.', 'Gunn Films', 'Walt Disney Pictures'}",2005-07-29,86369815,100.0,5.8,550,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9348,Species,35000000,"{'sexual attraction', 'telepathy', 'dna', 'decapitation', 'genetics', 'alien', 'scientists', 'paranoia', 'femme fatale', 'on the run', 'los angeles', 'cocoon', 'genetic engineering', 'instinct', 'alien dna'}",en,23.607070999999998,{'Metro-Goldwyn-Mayer (MGM)'},1995-07-07,113374103,108.0,5.5,453,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
8843,The Cell,33000000,"{'drowning', 'fbi agent', 'psychopathy', 'virtual reality', 'therapist', 'serial killer'}",en,25.413954999999998,"{'New Line Cinema', 'Avery Pix', 'Radical Media', 'Katira Productions GmbH & Co. KG', 'Caro-McLeod'}",2000-08-17,104155843,107.0,6.0,436,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1273,TMNT,34000000,"{'crime fighter', 'new york', 'turtle', 'journalist', 'brother brother relationship', 'brother against brother', 'love', 'reunion', 'secret identity', 'mutant', 'based on comic book', 'martial arts'}",en,18.39217,"{'Warner Bros.', 'The Weinstein Company', 'Imagi Production', 'Imagi Animation Studios', 'Mirage Studios'}",2007-03-23,95608995,90.0,6.0,345,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
50544,Friends with Benefits,35000000,"{'friends', 'duringcreditsstinger', 'hospital', 'funeral', 'aftercreditsstinger'}",en,40.526587,"{'Olive Bridge Entertainment', 'Screen Gems', 'Castle Rock Entertainment'}",2011-07-21,150483765,109.0,6.5,2237,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
325133,Neighbors 2: Sorority Rising,35000000,"{'alcohol', 'college', 'bathroom humor', 'fraternity', 'sequel', 'sorority', 'neighbor', 'family', 'party'}",en,50.179171000000004,"{'Universal Pictures', 'Good Universe', 'Perfect World Pictures', 'Point Grey Pictures'}",2016-05-04,108758521,91.0,5.6,1462,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
